Enrichment,Radius,Mass,keff
100,0.1,7.979645340118076e-05,0.06315704642350049
100,0.35151515151515156,0.0034658976800536908,0.16262168611872824
100,0.603030303030303,0.017498507134064933,0.2146337102730951
100,0.8545454545454546,0.049795385012596796,0.2745113210155884
100,1.1060606060606062,0.10797429151281111,0.34199040564202593
100,1.3575757575757577,0.1996529868318697,0.38901352631404085
100,1.6090909090909093,0.3324492311669346,0.43732392982719154
100,1.8606060606060608,0.5139807847151674,0.47417851504419245
100,2.1121212121212123,0.75186540767373,0.5231186960706371
100,2.3636363636363638,1.0537208602397843,0.5735239539554058
100,2.6151515151515152,1.4271649026104927,0.6178634693361582
100,2.8666666666666667,1.8798152949830158,0.6451952782232785
100,3.1181818181818186,2.419289797554517,0.6825608023371514
100,3.36969696969697,3.0532061705221576,0.7073300095939586
100,3.6212121212121215,3.7891821740830984,0.7482076998479443
100,3.872727272727273,4.634835568434502,0.7735231011971063
100,4.124242424242424,5.597784113773528,0.8043608729887157
100,4.375757575757576,6.685645570297345,0.820464551238203
100,4.627272727272727,7.906037698203107,0.8380564008550077
100,4.878787878787879,9.266578257687982,0.8609547716751786
100,5.13030303030303,10.774885008949125,0.878082060252612
100,5.381818181818182,12.43857571218371,0.91006897615789
100,5.633333333333333,14.265268127588879,0.9360119261626891
100,5.884848484848485,16.262580015361813,0.9561406550855923
100,6.136363636363637,18.438129135699672,0.9863983353120592
100,6.387878787878788,20.7995332487996,1.0067394796046916
100,6.63939393939394,23.354410114858783,1.0305726632042698
100,6.890909090909091,26.11037749407436,1.0530895684509913
100,7.142424242424243,29.075053146643516,1.0740040924219325
100,7.393939393939394,32.25605483276339,1.0929078202657763
100,7.6454545454545455,35.66100031263117,1.1134720235645124
100,7.8969696969696965,39.29750734644398,1.1309278802292089
100,8.148484848484848,43.173193694399025,1.149902998374046
100,8.4,47.29567711669344,1.1635069988651359
100,8.651515151515152,51.6725753735244,1.1783486389426985
100,8.903030303030302,56.311506225089026,1.192599414565828
100,9.154545454545454,61.22008743158455,1.207542184328422
100,9.406060606060606,66.40593675320808,1.2215374438760702
100,9.657575757575758,71.87667195015682,1.231784100547272
100,9.909090909090908,77.63991078262787,1.2473121685637902
100,10.16060606060606,83.70327101081844,1.2552233741605339
100,10.412121212121212,90.07437039492571,1.268896047995124
100,10.663636363636364,96.76082669514678,1.2830345567165653
100,10.915151515151516,103.77025767167888,1.2921014821051584
100,11.166666666666666,111.11028108471908,1.3036300503309939
100,11.418181818181818,118.78851469446462,1.3080445198698998
100,11.66969696969697,126.81257626111268,1.3167260721115623
100,11.921212121212122,135.19008354486039,1.3323139427902482
100,12.172727272727274,143.92865430590487,1.3368590557232938
100,12.424242424242424,153.03590630444327,1.3462854070903851
100,12.675757575757576,162.51945730067285,1.3566375341128685
100,12.927272727272728,172.38692505479074,1.3628879779085892
100,13.17878787878788,182.64592732699407,1.3682705753749245
100,13.43030303030303,193.30408187747997,1.3774448344236085
100,13.681818181818182,204.36900646644565,1.3857098967815213
100,13.933333333333334,215.84831885408835,1.392642021642124
100,14.184848484848485,227.7496368006051,1.4000672368597122
100,14.436363636363637,240.0805780661931,1.4037831369583391
100,14.687878787878788,252.84876041104945,1.4071833325394678
100,14.93939393939394,266.06180159537143,1.416903492553493
100,15.190909090909091,279.72731937935623,1.421726529885683
100,15.442424242424243,293.85293152320094,1.426726169049236
100,15.693939393939393,308.4462557871026,1.4332459902556953
100,15.945454545454545,323.5149099312586,1.4387020614263681
100,16.1969696969697,339.06651171586606,1.4437319982448753
100,16.44848484848485,355.10867890112183,1.447985124414212
100,16.700000000000003,371.6490292472236,1.4546140689188956
100,16.951515151515153,388.69518051436813,1.454024583358056
100,17.203030303030307,406.2547504627528,1.4598026172290701
100,17.454545454545457,424.3353568525744,1.4678760009545617
100,17.706060606060607,442.94461744403054,1.4686256119311982
100,17.95757575757576,462.09014999731835,1.473913180421291
100,18.20909090909091,481.7795722726346,1.480196566034652
100,18.460606060606064,502.0205020301769,1.4805173110036813
100,18.712121212121215,522.820557030142,1.4881300701754387
100,18.963636363636365,544.1873550327274,1.4849010792086252
100,19.21515151515152,566.1285137981301,1.4922610672898295
100,19.46666666666667,588.6516510865473,1.495845380573344
100,19.71818181818182,611.7643846581759,1.5047409367368396
100,19.969696969696972,635.4743322732139,1.5042115357453916
100,20.221212121212123,659.7891116918574,1.5079820808080813
100,20.472727272727276,684.7163406743045,1.5090383613945577
100,20.724242424242426,710.2636369807516,1.513826556701031
100,20.975757575757576,736.4386183713959,1.5187206979821475
100,21.22727272727273,763.2489026064353,1.5220399999999992
100,21.47878787878788,790.7021074460662,1.523741588435375
100,21.730303030303034,818.8058506504864,1.5302924759843324
100,21.981818181818184,847.5677499798924,1.529103113402062
100,22.233333333333334,876.9954231944816,1.5261771299135298
100,22.484848484848488,907.0964880544517,1.5414629583333324
100,22.736363636363638,937.8785623199989,1.5374958089887636
100,22.987878787878792,969.3492637513215,1.5442059148936178
100,23.239393939393942,1001.5162101086154,1.5450167777777783
100,23.490909090909092,1034.3870191520782,1.5493034343434346
100,23.742424242424246,1067.969308641908,1.5523303636363646
100,23.993939393939396,1102.270696338301,1.5513725555555558
100,24.24545454545455,1137.2988000014545,1.5547160131578952
100,24.4969696969697,1173.0612373915656,1.5594527836561813
100,24.74848484848485,1209.5656262688312,1.5648910000000023
100,25.0,1246.819584393449,1.5687279999999997
