Enrichment,Radius,Mass,keff
65,0.1,7.979645340118076e-05,0.8102153506355255
65,0.35151515151515156,0.0034658976800536908,0.8140285848845042
65,0.603030303030303,0.017498507134064933,0.8174997884324016
65,0.8545454545454546,0.049795385012596796,0.8217275909965371
65,1.1060606060606062,0.10797429151281111,0.8170773757408426
65,1.3575757575757577,0.1996529868318697,0.8255927454279093
65,1.6090909090909093,0.3324492311669346,0.8185050489677688
65,1.8606060606060608,0.5139807847151674,0.8286793373183443
65,2.1121212121212123,0.75186540767373,0.828742278128211
65,2.3636363636363638,1.0537208602397843,0.8315191094707445
65,2.6151515151515152,1.4271649026104927,0.8369550627057355
65,2.8666666666666667,1.8798152949830158,0.8412919067319552
65,3.1181818181818186,2.419289797554517,0.8348738285944074
65,3.36969696969697,3.0532061705221576,0.8499749966468477
65,3.6212121212121215,3.7891821740830984,0.848717285138327
65,3.872727272727273,4.634835568434502,0.8463777455408765
65,4.124242424242424,5.597784113773528,0.8510572435485263
65,4.375757575757576,6.685645570297345,0.849308705425648
65,4.627272727272727,7.906037698203107,0.849086902889114
65,4.878787878787879,9.266578257687982,0.8563947389290728
65,5.13030303030303,10.774885008949125,0.8696915658369975
65,5.381818181818182,12.43857571218371,0.8639798940792504
65,5.633333333333333,14.265268127588879,0.8688559265244128
65,5.884848484848485,16.262580015361813,0.8768672101929756
65,6.136363636363637,18.438129135699672,0.880383433594684
65,6.387878787878788,20.7995332487996,0.8911263059720896
65,6.63939393939394,23.354410114858783,0.8999404935860656
65,6.890909090909091,26.11037749407436,0.9223873000883435
65,7.142424242424243,29.075053146643516,0.9291005921385804
65,7.393939393939394,32.25605483276339,0.9461077292401273
65,7.6454545454545455,35.66100031263117,0.9518906323135288
65,7.8969696969696965,39.29750734644398,0.9636623012050451
65,8.148484848484848,43.173193694399025,0.989032204742122
65,8.4,47.29567711669344,1.000920252916895
65,8.651515151515152,51.6725753735244,1.0158518753483388
65,8.903030303030302,56.311506225089026,1.034213163571586
65,9.154545454545454,61.22008743158455,1.042977505027689
65,9.406060606060606,66.40593675320808,1.0626589657428274
65,9.657575757575758,71.87667195015682,1.0721800873073482
65,9.909090909090908,77.63991078262787,1.0793493320919263
65,10.16060606060606,83.70327101081844,1.0974906818712258
65,10.412121212121212,90.07437039492571,1.109722658885255
65,10.663636363636364,96.76082669514678,1.1225334779062435
65,10.915151515151516,103.77025767167888,1.1335523204907576
65,11.166666666666666,111.11028108471908,1.1428398488886653
65,11.418181818181818,118.78851469446462,1.1575930878736407
65,11.66969696969697,126.81257626111268,1.1649426458918573
65,11.921212121212122,135.19008354486039,1.1736504990300736
65,12.172727272727274,143.92865430590487,1.1846693948337732
65,12.424242424242424,153.03590630444327,1.19731468322071
65,12.675757575757576,162.51945730067285,1.2031990164803845
65,12.927272727272728,172.38692505479074,1.2142644348965261
65,13.17878787878788,182.64592732699407,1.219584138567373
65,13.43030303030303,193.30408187747997,1.2249218466915472
65,13.681818181818182,204.36900646644565,1.2400662711576187
65,13.933333333333334,215.84831885408835,1.2469796113058023
65,14.184848484848485,227.7496368006051,1.247990762296322
65,14.436363636363637,240.0805780661931,1.262080792303296
65,14.687878787878788,252.84876041104945,1.266276024769023
65,14.93939393939394,266.06180159537143,1.2776078747503445
65,15.190909090909091,279.72731937935623,1.2807291580553268
65,15.442424242424243,293.85293152320094,1.2888785262547628
65,15.693939393939393,308.4462557871026,1.2945555257991717
65,15.945454545454545,323.5149099312586,1.302703033732727
65,16.1969696969697,339.06651171586606,1.309527312851165
65,16.44848484848485,355.10867890112183,1.3169449822004125
65,16.700000000000003,371.6490292472236,1.3217012040669902
65,16.951515151515153,388.69518051436813,1.3278595532033535
65,17.203030303030307,406.2547504627528,1.3312595414935253
65,17.454545454545457,424.3353568525744,1.3429690264819056
65,17.706060606060607,442.94461744403054,1.3462506057554573
65,17.95757575757576,462.09014999731835,1.3493469742565152
65,18.20909090909091,481.7795722726346,1.3542211489047014
65,18.460606060606064,502.0205020301769,1.361388447726606
65,18.712121212121215,522.820557030142,1.3624037288736766
65,18.963636363636365,544.1873550327274,1.370928622942527
65,19.21515151515152,566.1285137981301,1.3752669730023421
65,19.46666666666667,588.6516510865473,1.3789962454478812
65,19.71818181818182,611.7643846581759,1.3840537636143524
65,19.969696969696972,635.4743322732139,1.3901985703546813
65,20.221212121212123,659.7891116918574,1.39075749808825
65,20.472727272727276,684.7163406743045,1.4012976737915641
65,20.724242424242426,710.2636369807516,1.4031833074102993
65,20.975757575757576,736.4386183713959,1.4066056670657667
65,21.22727272727273,763.2489026064353,1.4097405418613966
65,21.47878787878788,790.7021074460662,1.409647642276383
65,21.730303030303034,818.8058506504864,1.41478342266757
65,21.981818181818184,847.5677499798924,1.4232283528041665
65,22.233333333333334,876.9954231944816,1.4237233119254928
65,22.484848484848488,907.0964880544517,1.4234459652128073
65,22.736363636363638,937.8785623199989,1.4349037515896268
65,22.987878787878792,969.3492637513215,1.4337790891331068
65,23.239393939393942,1001.5162101086154,1.4378255992879312
65,23.490909090909092,1034.3870191520782,1.4399527874849414
65,23.742424242424246,1067.969308641908,1.4451475697250509
65,23.993939393939396,1102.270696338301,1.4485436240883618
65,24.24545454545455,1137.2988000014545,1.4510569512698626
65,24.4969696969697,1173.0612373915656,1.4476213692570712
65,24.74848484848485,1209.5656262688312,1.4579066796432265
65,25.0,1246.819584393449,1.4624643140404519
