Enrichment,Radius,Mass,keff
85,0.1,7.979645340118076e-05,0.42526271609680416
85,0.35151515151515156,0.0034658976800536908,0.4576700293240049
85,0.603030303030303,0.017498507134064933,0.47730340153335665
85,0.8545454545454546,0.049795385012596796,0.4942190366773952
85,1.1060606060606062,0.10797429151281111,0.5158490873222968
85,1.3575757575757577,0.1996529868318697,0.5345651921170077
85,1.6090909090909093,0.3324492311669346,0.5620433686013506
85,1.8606060606060608,0.5139807847151674,0.589969971860416
85,2.1121212121212123,0.75186540767373,0.60766272718368
85,2.3636363636363638,1.0537208602397843,0.6348829865495904
85,2.6151515151515152,1.4271649026104927,0.6582270825620529
85,2.8666666666666667,1.8798152949830158,0.6859966218034865
85,3.1181818181818186,2.419289797554517,0.7029189079876806
85,3.36969696969697,3.0532061705221576,0.72697539016708
85,3.6212121212121215,3.7891821740830984,0.7479834225602184
85,3.872727272727273,4.634835568434502,0.7712925365768184
85,4.124242424242424,5.597784113773528,0.7941325675049704
85,4.375757575757576,6.685645570297345,0.8087637267574838
85,4.627272727272727,7.906037698203107,0.8223616235162697
85,4.878787878787879,9.266578257687982,0.8397405341075677
85,5.13030303030303,10.774885008949125,0.8484737860721495
85,5.381818181818182,12.43857571218371,0.8619703552960094
85,5.633333333333333,14.265268127588879,0.8718545761389119
85,5.884848484848485,16.262580015361813,0.8825969323686996
85,6.136363636363637,18.438129135699672,0.8995339157616771
85,6.387878787878788,20.7995332487996,0.9100833784100116
85,6.63939393939394,23.354410114858783,0.936502350255588
85,6.890909090909091,26.11037749407436,0.955142269054653
85,7.142424242424243,29.075053146643516,0.9771052262622162
85,7.393939393939394,32.25605483276339,1.0045517548965963
85,7.6454545454545455,35.66100031263117,1.0201015338835382
85,7.8969696969696965,39.29750734644398,1.0352112459173608
85,8.148484848484848,43.173193694399025,1.0564615566023932
85,8.4,47.29567711669344,1.0704861174016251
85,8.651515151515152,51.6725753735244,1.0925426387249313
85,8.903030303030302,56.311506225089026,1.1053288864730693
85,9.154545454545454,61.22008743158455,1.1222237358860434
85,9.406060606060606,66.40593675320808,1.1340448506886298
85,9.657575757575758,71.87667195015682,1.1509893706221406
85,9.909090909090908,77.63991078262787,1.165384255560662
85,10.16060606060606,83.70327101081844,1.1788401888928233
85,10.412121212121212,90.07437039492571,1.189067275044618
85,10.663636363636364,96.76082669514678,1.2052502922204127
85,10.915151515151516,103.77025767167888,1.2145028556846258
85,11.166666666666666,111.11028108471908,1.223148029930793
85,11.418181818181818,118.78851469446462,1.236361159244266
85,11.66969696969697,126.81257626111268,1.2471833436142463
85,11.921212121212122,135.19008354486039,1.2561333204536234
85,12.172727272727274,143.92865430590487,1.267997023780231
85,12.424242424242424,153.03590630444327,1.2762836177025618
85,12.675757575757576,162.51945730067285,1.2831900836900814
85,12.927272727272728,172.38692505479074,1.2931719413524103
85,13.17878787878788,182.64592732699407,1.3011795815292841
85,13.43030303030303,193.30408187747997,1.3107705208941283
85,13.681818181818182,204.36900646644565,1.3154888794596507
85,13.933333333333334,215.84831885408835,1.3289736024875707
85,14.184848484848485,227.7496368006051,1.3355108751758216
85,14.436363636363637,240.0805780661931,1.3410892362794307
85,14.687878787878788,252.84876041104945,1.350977298112978
85,14.93939393939394,266.06180159537143,1.356180905673769
85,15.190909090909091,279.72731937935623,1.3576003531950738
85,15.442424242424243,293.85293152320094,1.3666924678898427
85,15.693939393939393,308.4462557871026,1.3729472964795981
85,15.945454545454545,323.5149099312586,1.3816652508300602
85,16.1969696969697,339.06651171586606,1.3908515787781892
85,16.44848484848485,355.10867890112183,1.38823101142232
85,16.700000000000003,371.6490292472236,1.3949082842875504
85,16.951515151515153,388.69518051436813,1.4032440069664347
85,17.203030303030307,406.2547504627528,1.4157724703316414
85,17.454545454545457,424.3353568525744,1.4157740169074498
85,17.706060606060607,442.94461744403054,1.4153109103778683
85,17.95757575757576,462.09014999731835,1.4242108198116619
85,18.20909090909091,481.7795722726346,1.4265423704024025
85,18.460606060606064,502.0205020301769,1.4343754368355317
85,18.712121212121215,522.820557030142,1.436435656650065
85,18.963636363636365,544.1873550327274,1.438252441889869
85,19.21515151515152,566.1285137981301,1.4462153589955324
85,19.46666666666667,588.6516510865473,1.4481902765416481
85,19.71818181818182,611.7643846581759,1.4550943633549798
85,19.969696969696972,635.4743322732139,1.4574548862276393
85,20.221212121212123,659.7891116918574,1.456924381252334
85,20.472727272727276,684.7163406743045,1.468664018912531
85,20.724242424242426,710.2636369807516,1.4699752309833032
85,20.975757575757576,736.4386183713959,1.4773362953712952
85,21.22727272727273,763.2489026064353,1.4767740590418097
85,21.47878787878788,790.7021074460662,1.4785837280211822
85,21.730303030303034,818.8058506504864,1.4871477116281455
85,21.981818181818184,847.5677499798924,1.4897862421851484
85,22.233333333333334,876.9954231944816,1.4870634750723548
85,22.484848484848488,907.0964880544517,1.4914521939548548
85,22.736363636363638,937.8785623199989,1.4953151206670683
85,22.987878787878792,969.3492637513215,1.496637445805792
85,23.239393939393942,1001.5162101086154,1.5028153506350532
85,23.490909090909092,1034.3870191520782,1.5030199565526938
85,23.742424242424246,1067.969308641908,1.5077265560167201
85,23.993939393939396,1102.270696338301,1.507261494897961
85,24.24545454545455,1137.2988000014545,1.512925738807776
85,24.4969696969697,1173.0612373915656,1.5179808280075173
85,24.74848484848485,1209.5656262688312,1.5196916483516492
85,25.0,1246.819584393449,1.525047999999999
