Enrichment,Radius,Mass,keff
100,0.1,7.979645340118076e-05,0.4320682354144798
100,0.35151515151515156,0.0034658976800536908,0.4554769981394696
100,0.603030303030303,0.017498507134064933,0.47906731423910837
100,0.8545454545454546,0.049795385012596796,0.5059603758487985
100,1.1060606060606062,0.10797429151281111,0.532598439456719
100,1.3575757575757577,0.1996529868318697,0.5672377044166842
100,1.6090909090909093,0.3324492311669346,0.5869539835769545
100,1.8606060606060608,0.5139807847151674,0.6184861110301272
100,2.1121212121212123,0.75186540767373,0.6454392192475638
100,2.3636363636363638,1.0537208602397843,0.6764614369497436
100,2.6151515151515152,1.4271649026104927,0.7121744057433428
100,2.8666666666666667,1.8798152949830158,0.7286811720789789
100,3.1181818181818186,2.419289797554517,0.7504157271686328
100,3.36969696969697,3.0532061705221576,0.7791933953697836
100,3.6212121212121215,3.7891821740830984,0.8017107948741911
100,3.872727272727273,4.634835568434502,0.8195678714605298
100,4.124242424242424,5.597784113773528,0.8358156017477119
100,4.375757575757576,6.685645570297345,0.8551297367949581
100,4.627272727272727,7.906037698203107,0.8632883458271826
100,4.878787878787879,9.266578257687982,0.8784325552938649
100,5.13030303030303,10.774885008949125,0.8908631974961335
100,5.381818181818182,12.43857571218371,0.9114420873704172
100,5.633333333333333,14.265268127588879,0.9339417790317831
100,5.884848484848485,16.262580015361813,0.9612925797205533
100,6.136363636363637,18.438129135699672,0.9874255991936941
100,6.387878787878788,20.7995332487996,1.0096945923487217
100,6.63939393939394,23.354410114858783,1.0317237689021366
100,6.890909090909091,26.11037749407436,1.0538982963910946
100,7.142424242424243,29.075053146643516,1.0733968639615064
100,7.393939393939394,32.25605483276339,1.0924390651618139
100,7.6454545454545455,35.66100031263117,1.1132525776462219
100,7.8969696969696965,39.29750734644398,1.1296948084826262
100,8.148484848484848,43.173193694399025,1.147851831611476
100,8.4,47.29567711669344,1.1634297158422133
100,8.651515151515152,51.6725753735244,1.177810228264448
100,8.903030303030302,56.311506225089026,1.1963901815460258
100,9.154545454545454,61.22008743158455,1.2057545710565236
100,9.406060606060606,66.40593675320808,1.2217220909748783
100,9.657575757575758,71.87667195015682,1.2360513588755613
100,9.909090909090908,77.63991078262787,1.2463853887154792
100,10.16060606060606,83.70327101081844,1.2572433950719504
100,10.412121212121212,90.07437039492571,1.2726897844867313
100,10.663636363636364,96.76082669514678,1.280827239371307
100,10.915151515151516,103.77025767167888,1.2935258295957324
100,11.166666666666666,111.11028108471908,1.3027332026440939
100,11.418181818181818,118.78851469446462,1.312282764471093
100,11.66969696969697,126.81257626111268,1.3223998720039958
100,11.921212121212122,135.19008354486039,1.331450415786894
100,12.172727272727274,143.92865430590487,1.336841013193435
100,12.424242424242424,153.03590630444327,1.3503973486726897
100,12.675757575757576,162.51945730067285,1.3599224453277696
100,12.927272727272728,172.38692505479074,1.3623339217552692
100,13.17878787878788,182.64592732699407,1.3664910308632185
100,13.43030303030303,193.30408187747997,1.3758242925503053
100,13.681818181818182,204.36900646644565,1.3833142176969144
100,13.933333333333334,215.84831885408835,1.3930755145314422
100,14.184848484848485,227.7496368006051,1.39658788187312
100,14.436363636363637,240.0805780661931,1.403222124260913
100,14.687878787878788,252.84876041104945,1.4140304459175053
100,14.93939393939394,266.06180159537143,1.4148635265780047
100,15.190909090909091,279.72731937935623,1.4232415512476067
100,15.442424242424243,293.85293152320094,1.4276762895773139
100,15.693939393939393,308.4462557871026,1.4324137034253395
100,15.945454545454545,323.5149099312586,1.4390034569255912
100,16.1969696969697,339.06651171586606,1.4419370568081713
100,16.44848484848485,355.10867890112183,1.450059539618062
100,16.700000000000003,371.6490292472236,1.4494694222779536
100,16.951515151515153,388.69518051436813,1.4580203657400261
100,17.203030303030307,406.2547504627528,1.4638525524182384
100,17.454545454545457,424.3353568525744,1.466775859189121
100,17.706060606060607,442.94461744403054,1.4729665225372397
100,17.95757575757576,462.09014999731835,1.4758564621269914
100,18.20909090909091,481.7795722726346,1.4814509349036997
100,18.460606060606064,502.0205020301769,1.4806400630060665
100,18.712121212121215,522.820557030142,1.4911651078767862
100,18.963636363636365,544.1873550327274,1.4941451268353627
100,19.21515151515152,566.1285137981301,1.492773642210597
100,19.46666666666667,588.6516510865473,1.49860479542279
100,19.71818181818182,611.7643846581759,1.502816602427729
100,19.969696969696972,635.4743322732139,1.505500651800957
100,20.221212121212123,659.7891116918574,1.5109257674684993
100,20.472727272727276,684.7163406743045,1.5145415769566928
100,20.724242424242426,710.2636369807516,1.5138149003773105
100,20.975757575757576,736.4386183713959,1.5204692260631736
100,21.22727272727273,763.2489026064353,1.5290138367346928
100,21.47878787878788,790.7021074460662,1.5270309999999996
100,21.730303030303034,818.8058506504864,1.5339101304347824
100,21.981818181818184,847.5677499798924,1.5337836249999999
100,22.233333333333334,876.9954231944816,1.5359864069284308
100,22.484848484848488,907.0964880544517,1.5408629999999992
100,22.736363636363638,937.8785623199989,1.539443927835051
100,22.987878787878792,969.3492637513215,1.5513970000000006
100,23.239393939393942,1001.5162101086154,1.5500619999999992
100,23.490909090909092,1034.3870191520782,1.5490465757575742
100,23.742424242424246,1067.969308641908,1.5575988635075664
100,23.993939393939396,1102.270696338301,1.5530221966495394
100,24.24545454545455,1137.2988000014545,1.5597343717403158
100,24.4969696969697,1173.0612373915656,1.5625749999999985
100,24.74848484848485,1209.5656262688312,1.5663033232323222
100,25.0,1246.819584393449,1.5675664343434341
