log10(E (MeV)),log10(sigma (barn))
-4.001638218,0.302716124
-4.00141813,0.25160878
-4.001308145,0.226033536
-4.001234372,0.209859097
-4.001160645,0.195073708
-4.001086896,0.182256257
-4.001013161,0.172039559
-4.000945946,0.165562435
-4.000878742,0.162343918
-4.000856365,0.162088333
-4.000811548,0.162919105
-4.000766768,0.165662982
-4.000721994,0.170457104
-4.000677224,0.177421057
-4.000636905,0.185625153
-4.000594401,0.196334559
-4.000551867,0.209183537
-4.000509337,0.224178646
-4.000466811,0.241295643
-4.00042429,0.260480196
-4.000381772,0.281646631
-4.000339293,0.304681567
-4.000296784,0.329447103
-4.000252057,0.357211182
-4.000207303,0.386511629
-4.000162586,0.417130601
-4.000117874,0.448841996
-4.000073133,0.481418548
-4.00002843,0.514634603
-3.999983732,0.548273919
-3.999939038,0.582123273
-3.999894314,0.615993584
-3.99984963,0.649694609
-3.99980495,0.683062175
-3.99976024,0.715936775
-3.999699941,0.759300389
-3.99963962,0.801204493
-3.99957083,0.846892431
-3.999460086,0.914932308
-3.999295811,1.001326046
-3.99918871,1.047243278
-3.999108384,1.075934879
-3.999041463,1.095964481
-3.998981229,1.110924056
-3.998921038,1.122944259
-3.998867531,1.131145783
-3.998805341,1.137727722
-3.998742464,1.141161256
-3.99870903,1.141667744
-3.998646137,1.140152323
-3.998594148,1.136482654
-3.99854068,1.130451945
-3.998481277,1.12111002
-3.998414453,1.107348888
-3.998342689,1.08886049
-3.998258592,1.06253686
-3.998154713,1.023679135
-3.997956898,0.934394663
-3.997882768,0.897821271
-3.99780862,0.861099182
-3.997743779,0.829907441
-3.997697436,0.808797044
-3.997651128,0.789166384
-3.997604795,0.771502377
-3.997558501,0.756304366
-3.997512213,0.744071632
-3.997470208,0.735930561
-3.997428246,0.730911737
-3.997386284,0.729253989
-3.997354798,0.730316168
-3.997316632,0.734310553
-3.997275138,0.742018376
-3.997233623,0.75313927
-3.997192141,0.767501828
-3.997150629,0.784852418
-3.997109155,0.804889357
-3.997067651,0.827268314
-3.997026155,0.851630337
-3.996984693,0.877606861
-3.9969432,0.904845868
-3.996901746,0.93300621
-3.996862138,0.960486094
-3.996822532,0.988278492
-3.996782935,1.016167061
-3.996723539,1.057752498
-3.996664186,1.098544363
-3.996604807,1.138083095
-3.996512829,1.196006277
-3.996297855,1.310754131
-3.996206206,1.349384737
-3.996122061,1.37892072
-3.996049952,1.399564736
-3.995995876,1.412160386
-3.995947817,1.421250228
-3.995887749,1.429801083
-3.995826213,1.435301238
-3.995772461,1.437388172
-3.995751886,1.437515568
-3.995697852,1.436077482
-3.995641588,1.431849982
-3.995592911,1.425951328
-3.995542107,1.417581175
-3.995489444,1.406528071
-3.995435176,1.392630257
-3.995362854,1.370174219
-3.995282477,1.340048171
-3.995190092,1.298828306
-3.994961163,1.168166598
-3.994888916,1.119210213
-3.994816651,1.06701812
-3.994762471,1.025971383
-3.994708327,0.983496972
-3.994654157,0.93980255
-3.994599993,0.895138172
-3.994567893,0.868320154
-3.994527776,0.834548366
-3.994487697,0.800636053
-3.994447591,0.766728414
-3.994407485,0.732994601
-3.994367383,0.699603699
-3.994327289,0.666753783
-3.994287194,0.634641384
-3.994247137,0.603483661
-3.994215063,0.579384548
-3.994182987,0.556152764
-3.994150919,0.533898847
-3.994118882,0.512741214
-3.994086818,0.492784826
-3.994054751,0.474142078
-3.994022722,0.456908411
-3.993990665,0.441178073
-3.993958606,0.427025116
-3.993926588,0.414521781
-3.993894533,0.403717994
-3.993862486,0.394652846
-3.99383047,0.387344081
-3.993798423,0.381798038
-3.993766382,0.378000676
-3.993719841,0.375537239
-3.993705343,0.37549041
-3.993661813,0.3773272
-3.993618288,0.381986767
-3.993574766,0.389260378
-3.993531249,0.39891122
-3.993487737,0.410690366
-3.993444194,0.424337939
-3.99340069,0.439596191
-3.993357191,0.45620732
-3.993299211,0.480036278
-3.993250206,0.501293335
-3.993190218,0.528248555
-3.993130269,0.555741778
-3.993070298,0.583308298
-3.992990343,0.619481517
-3.992726664,0.725270003
-3.992652183,0.749475119
-3.992577681,0.770572575
-3.992512608,0.786290982
-3.992447541,0.799346685
-3.992391799,0.808349209
-3.99233603,0.815283603
-3.992282611,0.819959606
-3.992229198,0.822688528
-3.992184579,0.823468817
-3.992127468,0.822475574
-3.992077072,0.819748138
-3.992014411,0.813953881
-3.991955212,0.806073559
-3.991899499,0.796566147
-3.991839173,0.78404356
-3.991774211,0.768070188
-3.991697942,0.746199687
-3.991610376,0.717266888
-3.991376539,0.624021647
-3.991284687,0.583225534
-3.991199188,0.544505717
-3.991142206,0.518785092
-3.991085232,0.493495553
-3.991028269,0.468945182
-3.99097131,0.44544976
-3.990914363,0.42330962
-3.990857418,0.402811942
-3.990809955,0.387168173
-3.99076253,0.372974934
-3.990715077,0.360340222
-3.990667663,0.349353887
-3.990604397,0.337375789
-3.990541175,0.328530867
-3.990477961,0.322842783
-3.990414753,0.320280086
-3.990394528,0.320108466
-3.990333863,0.321437067
-3.990273207,0.325453881
-3.99022393,0.33062539
-3.990165815,0.338844396
-3.990107704,0.349279276
-3.990049604,0.361859615
-3.989991513,0.376529876
-3.989933429,0.393249404
-3.989875158,0.412064041
-3.98981667,0.432978746
-3.989758185,0.455916017
-3.989699713,0.480864618
-3.98965584,0.500887428
-3.989612002,0.522022124
-3.989568168,0.544255371
-3.989524308,0.567562724
-3.989480483,0.591917881
-3.989436663,0.617280025
-3.989389905,0.64540193
-3.989343182,0.674554455
-3.989296435,0.704665185
-3.989249692,0.735642566
-3.989202989,0.767396258
-3.989156256,0.799814292
-3.989109525,0.832788559
-3.989062836,0.866196689
-3.989021031,0.896363657
-3.988979259,0.926691132
-3.988937458,0.957094546
-3.988895698,0.987480399
-3.988849608,1.020879392
-3.988803528,1.054034721
-3.988757486,1.086840848
-3.988696046,1.129852497
-3.988650012,1.161429638
-3.988588621,1.202455022
-3.98852721,1.242048393
-3.988435151,1.298348762
-3.98830631,1.369988955
-3.988168284,1.436173226
-3.988088556,1.468963503
-3.988018026,1.49445976
-3.987956725,1.513871587
-3.987895783,1.530572929
-3.987835208,1.544570865
-3.987772257,1.556339776
-3.987706899,1.565535853
-3.987646803,1.571270136
-3.987591994,1.574232548
-3.987544338,1.575058577
-3.987474057,1.573338786
-3.98740736,1.568524613
-3.987350199,1.561997551
-3.987276348,1.550410034
-3.987204921,1.535988158
-3.987131124,1.518033134
-3.987016881,1.484960177
-3.986826513,1.420550506
-3.986759916,1.397282963
-3.986693329,1.37485174
-3.986626753,1.354157381
-3.986576827,1.340359905
-3.986518427,1.326710319
-3.986476673,1.318931869
-3.986434918,1.313044381
-3.986393171,1.309225702
-3.986351428,1.30761095
-3.98630969,1.308287572
-3.986267955,1.311287793
-3.98622622,1.316586543
-3.98618886,1.32321785
-3.986151499,1.331535583
-3.986095466,1.346905175
-3.98603944,1.365291085
-3.985983455,1.38611885
-3.985927444,1.408777327
-3.985875736,1.430801004
-3.985798222,1.464819137
-3.985720721,1.498809623
-3.985508359,1.583220091
-3.985422293,1.611114412
-3.985344826,1.632192616
-3.98527775,1.647087481
-3.985214081,1.658159089
-3.985152725,1.665901257
-3.985094995,1.670490279
-3.985032024,1.672457739
-3.985021778,1.672474644
-3.984978342,1.671598132
-3.984922687,1.66822063
-3.984873434,1.663110062
-3.984805027,1.652706111
-3.984739343,1.639112337
-3.984673707,1.622014637
-3.984597107,1.597692949
-3.984505944,1.562731506
-3.984411093,1.519635129
-3.984221256,1.414274557
-3.984144673,1.365278893
-3.984083405,1.323758866
-3.984029811,1.28592329
-3.983976223,1.24686878
-3.983922642,1.206778748
-3.983869068,1.165879629
-3.983833341,1.138279956
-3.983782334,1.098552739
-3.983744096,1.068659022
-3.983705828,1.038800915
-3.983667563,1.009085374
-3.983629336,0.979632403
-3.983591082,0.950545789
-3.983552861,0.921955291
-3.98351461,0.893971648
-3.983476396,0.866711913
-3.983438151,0.840280719
-3.983402498,0.8164517
-3.983368088,0.794312551
-3.983333678,0.773064141
-3.983287827,0.746197038
-3.983241982,0.721096863
-3.983196112,0.697822299
-3.983150277,0.676407338
-3.983104446,0.656843245
-3.983058616,0.639093853
-3.98301786,0.624782226
-3.982968222,0.609106167
-3.982918586,0.595234574
-3.98286896,0.582997682
-3.982794493,0.567308507
-3.982720072,0.554250808
-3.982620866,0.539855372
-3.982519134,0.527378401
-3.982153092,0.485524672
-3.981975267,0.461264509
-3.981594439,0.39991001
-3.98144221,0.375470104
-3.981340757,0.360765469
-3.981239295,0.348113186
-3.981137886,0.338161551
-3.981061844,0.332829149
-3.98098582,0.329571766
-3.980912977,0.328574482
-3.980859136,0.329259738
-3.980773001,0.333002676
-3.980708402,0.338029759
-3.980643846,0.345016737
-3.980572426,0.355073192
-3.980515713,0.36482893
-3.980458978,0.376159432
-3.980402279,0.389067338
-3.980345593,0.403548768
-3.980288876,0.419591317
-3.980232204,0.437173392
-3.980175535,0.456264129
-3.980122736,0.475367948
-3.980073839,0.494165451
-3.980024943,0.513976552
-3.979976056,0.534751736
-3.979927176,0.556435061
-3.979878296,0.578962003
-3.979829426,0.602260481
-3.979780558,0.626251754
-3.979732839,0.650260302
-3.979686322,0.67416277
-3.979616543,0.710719711
-3.979546742,0.747865444
-3.979476985,0.785298864
-3.97940724,0.822720864
-3.979346794,0.85491005
-3.979272423,0.89392297
-3.979198037,0.931946762
-3.979086528,0.986424294
-3.978798553,1.106858999
-3.978705693,1.137867111
-3.978605886,1.166289441
-3.978525843,1.1852197
-3.978445811,1.200575914
-3.978376198,1.210965145
-3.978306629,1.218562576
-3.978242651,1.223078735
-3.978176788,1.225259697
-3.978147267,1.225431436
-3.97808819,1.224294174
-3.978012304,1.219986966
-3.977942765,1.213315331
-3.977873232,1.204152391
-3.977795965,1.19121438
-3.977718745,1.175598895
-3.977615766,1.15108463
-3.977281309,1.051622503
-3.977173308,1.016629884
-3.977076902,0.985595758
-3.976980545,0.955303834
-3.976882893,0.925694793
-3.976782685,0.896576147
-3.976700372,0.873564018
-3.976592733,0.844555019
-3.97647147,0.813055982
-3.976369819,0.787550512
-3.976276412,0.765060489
-3.976194005,0.746370585
-3.976111643,0.729345681
-3.976029268,0.714749347
-3.97595998,0.705026547
-3.975897189,0.698775397
-3.975834408,0.695413725
-3.975795611,0.694956178
-3.97573739,0.696795006
-3.975679174,0.701824255
-3.975628926,0.708800466
-3.975578652,0.718199072
-3.975528412,0.729933523
-3.975478182,0.743850325
-3.975427954,0.759743217
-3.975377736,0.777354966
-3.975327486,0.796401136
-3.97527728,0.816573292
-3.975223005,0.839291657
-3.975141582,0.874306905
-3.975060203,0.909357984
-3.974805271,1.008310673
-3.974729363,1.032159447
-3.974661597,1.05061347
-3.974601963,1.064455818
-3.974542371,1.075929301
-3.974482754,1.084939718
-3.974416365,1.091986495
-3.974361515,1.095383097
-3.974306704,1.09655079
-3.974238189,1.09485159
-3.974172651,1.089933499
-3.974121232,1.083821344
-3.974068448,1.07550415
-3.974014296,1.06484606
-3.973957463,1.051372664
-3.973897959,1.034804264
-3.973830322,1.013020517
-3.973754585,0.985048154
-3.973595568,0.915064724
-3.973487172,0.859845027
-3.973415763,0.820805372
-3.973344399,0.780141542
-3.973273013,0.738327562
-3.973209891,0.700798092
-3.973154977,0.668069493
-3.973100097,0.635539035
-3.973045225,0.603485717
-3.97299036,0.572188619
-3.972935501,0.541922301
-3.97288065,0.512948947
-3.972825805,0.485508059
-3.972770967,0.459808789
-3.972716137,0.436025019
-3.972661313,0.414289799
-3.972606496,0.394690302
-3.972551686,0.377267447
-3.97249685,0.362019093
-3.972442054,0.348903893
-3.972387265,0.337845861
-3.972336586,0.329359635
-3.972266768,0.320223787
-3.972196928,0.313800595
-3.972127095,0.309796615
-3.972034038,0.307721256
-3.972022388,0.307695383
-3.971940972,0.308790999
-3.971847954,0.312443735
-3.971754924,0.318208841
-3.971615449,0.33001481
-3.971476018,0.344836952
-3.971336604,0.362169082
-3.971243715,0.375040526
-3.971121328,0.393712577
-3.97103174,0.408796896
-3.970942171,0.425323054
-3.970852624,0.443612161
-3.97076312,0.464090541
-3.970689433,0.482976431
-3.97061576,0.504089005
-3.970560518,0.521646512
-3.970505284,0.540903565
-3.970450025,0.562081496
-3.970394809,0.585405903
-3.970358008,0.602261891
-3.970321213,0.620236337
-3.97028439,0.639395437
-3.970247602,0.659789885
-3.970210785,0.681471352
-3.970173999,0.704474743
-3.970137188,0.728836433
-3.970100412,0.754560767
-3.97006364,0.781653142
-3.970026838,0.810095351
-3.969990068,0.839861766
-3.969953273,0.870902999
-3.969916513,0.903161531
-3.969879756,0.93655536
-3.96984297,0.971009901
-3.969806215,1.006414865
-3.969769435,1.042672204
-3.969732691,1.079665865
-3.96969595,1.117282435
-3.969659179,1.155396045
-3.96962244,1.193891175
-3.969585676,1.232640656
-3.969548947,1.271544768
-3.969512221,1.310473604
-3.969475466,1.349326861
-3.969438743,1.387996578
-3.969401994,1.426391594
-3.969373432,1.456003124
-3.969340796,1.489520999
-3.969308159,1.52263592
-3.969275528,1.555294746
-3.969242868,1.587449333
-3.969193914,1.634632823
-3.969144994,1.680438997
-3.969101483,1.719894179
-3.969047113,1.767421254
-3.968992751,1.812828781
-3.96892479,1.866429321
-3.968845986,1.923970714
-3.968639529,2.049499157
-3.968552641,2.090859401
-3.968477632,2.120895914
-3.968415607,2.141730306
-3.96836394,2.156272511
-3.968299316,2.17086675
-3.968251885,2.179013809
-3.968204455,2.184987933
-3.968149923,2.189170626
-3.968094684,2.190478961
-3.968045646,2.189174613
-3.967986389,2.184518536
-3.967929513,2.176898051
-3.967872644,2.166219369
-3.967806339,2.14994473
-3.967742377,2.130424523
-3.967673693,2.105374613
-3.967595269,2.071753441
-3.967463424,2.003915278
-3.967347601,1.933774526
-3.967263492,1.877621984
-3.967207447,1.838200142
-3.967151378,1.797516984
-3.967099865,1.759282111
-3.967052899,1.723944089
-3.96700591,1.688391708
-3.966958958,1.652854662
-3.966910844,1.616703892
-3.966872341,1.588136545
-3.966830775,1.557793778
-3.966789214,1.528116322
-3.966744586,1.497131728
-3.966698399,1.466184737
-3.966652245,1.436476959
-3.9666107,1.410848165
-3.966569159,1.386298074
-3.966519919,1.358574883
-3.966476855,1.335486746
-3.966424561,1.308798613
-3.966368593,1.28165896
-3.966308464,1.253833114
-3.966246194,1.226060633
-3.966184704,1.199248232
-3.966095546,1.160636064
-3.966012566,1.124139062
-3.96592038,1.082142785
-3.965828214,1.038092848
-3.965738394,0.992979033
-3.965653184,0.948357942
-3.965596368,0.917832394
-3.965539591,0.886916463
-3.965482024,0.855450584
-3.965424464,0.82419719
-3.965366944,0.793563473
-3.965309399,0.764032664
-3.965266267,0.742930999
-3.965223111,0.723013435
-3.965179991,0.704548409
-3.965136871,0.687822969
-3.965093728,0.673127577
-3.965044871,0.65929796
-3.965010359,0.651557307
-3.964975878,0.645643585
-3.9649414,0.641679905
-3.964898276,0.63962333
-3.964889656,0.639612476
-3.964855184,0.640937356
-3.964820716,0.644483789
-3.964787596,0.650001758
-3.964755851,0.657230683
-3.964724109,0.666329995
-3.964692342,0.677253351
-3.964660604,0.689936135
-3.96462887,0.704296316
-3.964597137,0.72023656
-3.964565407,0.737647856
-3.964533679,0.756413123
-3.964501953,0.776407319
-3.96447023,0.797499864
-3.964438508,0.819559465
-3.96440679,0.842456398
-3.964375045,0.866061979
-3.964343331,0.890249894
-3.964311619,0.914899766
-3.964277314,0.94195102
-3.964240451,0.971342333
-3.96420356,1.000886055
-3.964166672,1.030435242
-3.964129818,1.059856231
-3.964074513,1.103478973
-3.964019214,1.146172021
-3.963955532,1.193768603
-3.963880158,1.247431705
-3.963789702,1.307239686
-3.963598826,1.414049323
-3.963518454,1.450239745
-3.963443488,1.478998296
-3.963373895,1.501238834
-3.963309641,1.517874491
-3.963245397,1.530720514
-3.963197234,1.537844548
-3.963150417,1.542694459
-3.963092894,1.545841156
-3.963064253,1.546249737
-3.963015412,1.545169345
-3.962957508,1.540988989
-3.962900617,1.533824697
-3.962840847,1.523046937
-3.962790476,1.511408772
-3.96273385,1.495547002
-3.962658353,1.46990052
-3.962570311,1.43364023
-3.962453323,1.375336225
-3.962301189,1.283510861
-3.962221392,1.228920559
-3.962158551,1.183294562
-3.962095722,1.13570335
-3.962048598,1.098963256
-3.962017209,1.074080368
-3.961971668,1.03759122
-3.961926109,1.000831616
-3.961880582,0.964048609
-3.961846441,0.936615971
-3.961812297,0.909461779
-3.961778161,0.882725075
-3.961744027,0.856564625
-3.961709896,0.831133152
-3.961675768,0.806613713
-3.961642433,0.783707174
-3.961610675,0.763008772
-3.961578888,0.743570985
-3.961547135,0.725557195
-3.961515353,0.709125313
-3.961483604,0.694436362
-3.96145183,0.681636175
-3.961420087,0.670875309
-3.961388345,0.662282397
-3.961356574,0.655974799
-3.961324838,0.65204801
-3.961299348,0.650670644
-3.961284467,0.650609578
-3.961254674,0.652151637
-3.961224883,0.655922531
-3.961195125,0.661913442
-3.961165342,0.670097537
-3.961135558,0.680422908
-3.961105775,0.692822429
-3.961075998,0.707207431
-3.961046251,0.72348186
-3.961016474,0.741526459
-3.960986699,0.761220746
-3.960956927,0.782429909
-3.96092716,0.805024572
-3.960897423,0.828860309
-3.960867657,0.853803853
-3.960837892,0.879713893
-3.960811281,0.903616304
-3.960784671,0.928093021
-3.96075803,0.953060587
-3.960731424,0.978428419
-3.960704787,1.00412422
-3.960678183,1.030062694
-3.960638261,1.069278648
-3.960598347,1.108660734
-3.960558436,1.148008487
-3.960518529,1.187130442
-3.960478625,1.225875383
-3.960438726,1.264083788
-3.960396498,1.303819438
-3.960349558,1.346934793
-3.960302623,1.388806056
-3.960255697,1.429286269
-3.960193139,1.480891212
-3.96013685,1.524838539
-3.960061831,1.579491264
-3.959868024,1.698106734
-3.959780518,1.740367388
-3.959702418,1.771922831
-3.959636805,1.793851726
-3.959585721,1.80801776
-3.959539865,1.818534733
-3.95948897,1.827772592
-3.959426467,1.835610508
-3.959369463,1.839378004
-3.959340043,1.840063027
-3.959282148,1.838912518
-3.95923976,1.835976833
-3.959196266,1.831132011
-3.959148036,1.823604948
-3.959088689,1.811257936
-3.959036796,1.797695674
-3.958981166,1.780350909
-3.958921842,1.758694691
-3.958862522,1.733858911
-3.9587606,1.684000906
-3.95857626,1.572531024
-3.958505875,1.523525701
-3.958435502,1.471478388
-3.958372007,1.4222239
-3.958326098,1.385464292
-3.958278718,1.346669776
-3.958231315,1.307184068
-3.958183946,1.267176799
-3.958148409,1.236939654
-3.958115281,1.208648994
-3.958072739,1.172259855
-3.958030201,1.135958457
-3.95798764,1.099881723
-3.95794511,1.064161445
-3.957902553,1.028924116
-3.957860032,0.994288375
-3.957817515,0.96035993
-3.957785133,0.935074418
-3.957751883,0.909585766
-3.957718604,0.884652369
-3.957685332,0.860303621
-3.957640968,0.828775607
-3.957596609,0.798340798
-3.957552255,0.769006023
-3.957507905,0.740761268
-3.95746356,0.713580753
-3.957425527,0.691085915
-3.957377978,0.66395907
-3.957330402,0.637899314
-3.957282831,0.612839358
-3.957235266,0.588705225
-3.957187706,0.565430554
-3.957140269,0.542991771
-3.957092842,0.521282868
-3.957021678,0.489970566
-3.956950554,0.460035461
-3.956879414,0.431365855
-3.956808313,0.403888354
-3.956742924,0.379625816
-3.956677573,0.356306432
-3.956612204,0.333916784
-3.956522022,0.304542011
-3.956437733,0.278682051
-3.956348578,0.253012647
-3.956259437,0.22910103
-3.956178615,0.208951675
-3.956097839,0.190274536
-3.956017046,0.173084824
-3.955936296,0.157405085
-3.955855533,0.143262184
-3.955763415,0.129041833
-3.955665571,0.116247343
-3.955567749,0.10590717
-3.955469976,0.098102164
-3.955372198,0.092910738
-3.955273306,0.090385394
-3.955239558,0.090161375
-3.955136247,0.091515016
-3.955028684,0.096216673
-3.954921148,0.104296895
-3.954830182,0.113796001
-3.954747504,0.124588011
-3.954664842,0.137503493
-3.954582168,0.152661922
-3.954499537,0.170242641
-3.954444458,0.183432709
-3.954381125,0.200198841
-3.954317801,0.218834472
-3.954254486,0.23953346
-3.954206982,0.256533986
-3.954165833,0.272366623
-3.954115212,0.293339348
-3.954072282,0.312470174
-3.954019465,0.337789399
-3.953966623,0.365129169
-3.953930446,0.385037386
-3.953893319,0.406478523
-3.953856194,0.428924071
-3.953819069,0.452352951
-3.953781952,0.476733112
-3.953744837,0.502020496
-3.953707694,0.528159752
-3.953670586,0.555085859
-3.953638305,0.579106484
-3.953597062,0.610472035
-3.953555822,0.642514971
-3.953514618,0.675103837
-3.953473387,0.708110239
-3.95343219,0.741394137
-3.95339097,0.774833484
-3.95334975,0.808282832
-3.953308566,0.841618593
-3.953267354,0.874712414
-3.953226146,0.907449736
-3.953171228,0.950347813
-3.953116322,0.992158674
-3.953047678,1.042551179
-3.952968106,1.097928056
-3.952869284,1.161326727
-3.952688225,1.259737426
-3.952593388,1.301103537
-3.952534217,1.323134794
-3.952482089,1.34006798
-3.95242994,1.354638858
-3.95236295,1.369853857
-3.952295939,1.381058754
-3.952231758,1.387998942
-3.952173139,1.391069718
-3.952144501,1.391433412
-3.952093163,1.39021418
-3.952029934,1.385413175
-3.951983446,1.379565962
-3.951916493,1.367713237
-3.951849555,1.351843424
-3.951778946,1.330787674
-3.951700881,1.302466673
-3.951633972,1.2740671
-3.951529941,1.222591288
-3.951366031,1.124609949
-3.95128736,1.070919126
-3.951234907,1.033000997
-3.95117272,0.986054557
-3.951118802,0.943779335
-3.951064861,0.900277748
-3.95101093,0.85575665
-3.950974998,0.82563257
-3.950939038,0.79524117
-3.950897903,0.76021109
-3.950863105,0.730508132
-3.950828337,0.700805531
-3.950793575,0.671175158
-3.950758786,0.641713501
-3.950724026,0.612500732
-3.950689269,0.583627867
-3.950654488,0.555179364
-3.95061974,0.52724776
-3.950584992,0.499915302
-3.95055025,0.473270718
-3.950510864,0.443993396
-3.950471486,0.415808895
-3.950432112,0.388813365
-3.950392737,0.363101619
-3.950353339,0.338747652
-3.950314006,0.315825766
-3.950274615,0.294390163
-3.950235285,0.274491527
-3.950195932,0.256162861
-3.950156578,0.239439632
-3.950117202,0.22434475
-3.950077886,0.210900935
-3.950038547,0.199126037
-3.949999212,0.189043999
-3.949959876,0.180676569
-3.949920548,0.174054572
-3.949868497,0.168031708
-3.949816455,0.165225921
-3.949799099,0.165025194
-3.949747062,0.166694399
-3.949695032,0.171877041
-3.949643011,0.180707795
-3.949601407,0.190484375
-3.94955981,0.202724472
-3.949518187,0.217461044
-3.949476595,0.234698961
-3.94943501,0.254420694
-3.949403808,0.27080992
-3.949372639,0.288529123
-3.949341441,0.307534973
-3.949310246,0.327766877
-3.949279083,0.349169475
-3.949247892,0.371657363
-3.949216704,0.395153165
-3.949185548,0.419565038
-3.949154364,0.444803991
-3.949123182,0.470769363
-3.949092033,0.497365522
-3.949060855,0.524485568
-3.94902968,0.552041992
-3.948998538,0.579925748
-3.948965687,0.609575415
-3.948929453,0.642444635
-3.948893249,0.675369693
-3.948857051,0.708215943
-3.948820853,0.740866416
-3.948784631,0.77320246
-3.948736366,0.815665794
-3.948688111,0.857170209
-3.948639857,0.897523728
-3.948591613,0.936548374
-3.948540839,0.976032557
-3.948464676,1.031856102
-3.948231209,1.173852792
-3.948145191,1.213961361
-3.948080007,1.239717002
-3.948025236,1.258200183
-3.947970475,1.273755363
-3.947917717,1.285944986
-3.947856884,1.296585716
-3.947800115,1.303194005
-3.947739064,1.306716304
-3.947712215,1.307091292
-3.947654145,1.305452578
-3.947605478,1.301513075
-3.947556844,1.295251127
-3.947500115,1.285040146
-3.947435262,1.26959725
-3.947374497,1.251541473
-3.947298538,1.224258415
-3.947242842,1.201055181
-3.947113922,1.137749481
-3.946988854,1.065327504
-3.946906779,1.013388092
-3.946852067,0.977533709
-3.946796252,0.940489789
-3.946740444,0.903542449
-3.94670325,0.879281147
-3.946666059,0.855556042
-3.946628872,0.832595827
-3.946591691,0.810628581
-3.94655451,0.789893137
-3.946514318,0.769126426
-3.9464777,0.751926444
-3.946441055,0.736575522
-3.946404447,0.723243317
-3.946367838,0.712066126
-3.946331206,0.703142144
-3.946294604,0.696526316
-3.946257974,0.69222763
-3.94621784,0.690132438
-3.946195969,0.690109567
-3.946152269,0.692308871
-3.946108569,0.697294569
-3.946064874,0.70477396
-3.946021187,0.714424657
-3.945977501,0.725906326
-3.945911997,0.745826111
-3.945855217,0.764967531
-3.945785342,0.789931813
-3.945680569,0.828207905
-3.945505964,0.88792373
-3.945401257,0.918406929
-3.945326022,0.937007773
-3.945250773,0.952499522
-3.945178837,0.964206672
-3.945113422,0.972085452
-3.945048048,0.977250149
-3.944978304,0.979704674
-3.944947799,0.979776069
-3.944891149,0.978280106
-3.944834502,0.974664061
-3.944775675,0.968669235
-3.944716887,0.960409173
-3.944658077,0.94990958
-3.944573173,0.930868071
-3.944494786,0.909345891
-3.944416444,0.88419373
-3.944285885,0.834746906
-3.944077055,0.738708355
-3.943972692,0.684511347
-3.94390312,0.646715757
-3.943835104,0.608808447
-3.943767099,0.57027878
-3.943699101,0.531439446
-3.943631117,0.492614576
-3.943585809,0.466895782
-3.943524242,0.432351866
-3.943475456,0.405449158
-3.943426672,0.379070083
-3.943377925,0.353315801
-3.943329155,0.32827275
-3.943280419,0.304023669
-3.94323166,0.280628671
-3.943182935,0.258151722
-3.943134184,0.236633481
-3.943085469,0.216107816
-3.943020487,0.190315727
-3.942957172,0.166912987
-3.942893835,0.145223141
-3.942830534,0.125205637
-3.942767216,0.106803646
-3.942703908,0.089940065
-3.942640635,0.074531936
-3.942545733,0.053945398
-3.942455698,0.036960078
-3.942368116,0.022557857
-3.942280556,0.010028438
-3.9421846,-0.001782959
-3.942089938,-0.011651107
-3.941955324,-0.022894447
-3.941835386,-0.030268267
-3.941715448,-0.03509436
-3.941595577,-0.037124677
-3.941475709,-0.035887989
-3.941395822,-0.032895436
-3.94129928,-0.026475456
-3.941214393,-0.017790296
-3.941157822,-0.010133442
-3.941101228,-0.000764162
-3.941044668,0.01052256
-3.940988089,0.023939789
-3.940931547,0.039701967
-3.940879925,0.056307858
-3.940833255,0.073268797
-3.940786593,0.092161455
-3.940739933,0.113044435
-3.940693278,0.13594893
-3.940646628,0.160871425
-3.94061163,0.180865324
-3.940576662,0.201940063
-3.94054167,0.224057072
-3.940500872,0.251102625
-3.940457135,0.281453361
-3.940413425,0.313072536
-3.940369724,0.345801736
-3.940326027,0.379449473
-3.940282331,0.413830654
-3.940238616,0.448746656
-3.940194929,0.484004134
-3.940151249,0.519405565
-3.940107574,0.554766729
-3.9400639,0.589903043
-3.940025832,0.620229049
-3.939968724,0.664932912
-3.939911619,0.708405602
-3.939854525,0.750365664
-3.939778426,0.8035058
-3.939669872,0.872840112
-3.939544594,0.942057138
-3.939472992,0.975890769
-3.939410392,1.001891613
-3.939356703,1.021421977
-3.939289626,1.042178639
-3.939231519,1.056830139
-3.939177852,1.067571513
-3.939130934,1.074765331
-3.939084799,1.07982378
-3.939036562,1.082979216
-3.938991905,1.083959034
-3.938937147,1.082623862
-3.938885158,1.078791256
-3.93883525,1.072789176
-3.938785347,1.064548508
-3.938729895,1.052820481
-3.938663401,1.035281172
-3.938580264,1.008284981
-3.938488831,0.972571184
-3.938269435,0.866126768
-3.938185138,0.820182011
-3.938123123,0.785792788
-3.93806109,0.751674794
-3.938019752,0.729453548
-3.937978384,0.707932703
-3.937937054,0.687363149
-3.93789848,0.669246755
-3.937862671,0.653543995
-3.937821691,0.637109906
-3.937775521,0.620829019
-3.937729387,0.607174732
-3.937683253,0.596376264
-3.937637128,0.58859851
-3.937591008,0.58393441
-3.93754489,0.582401458
-3.937498779,0.5839429
-3.937461966,0.58730038
-3.937420685,0.593193548
-3.937379405,0.601187051
