Enrichment,Radius,Mass,keff
100,0.1,7.979645340118076e-05,0.43094310109877965
100,0.35151515151515156,0.0034658976800536908,0.4618820533401295
100,0.603030303030303,0.017498507134064933,0.4843369576601769
100,0.8545454545454546,0.049795385012596796,0.5042387725143893
100,1.1060606060606062,0.10797429151281111,0.5307916231463063
100,1.3575757575757577,0.1996529868318697,0.5577065096129036
100,1.6090909090909093,0.3324492311669346,0.5868464314403636
100,1.8606060606060608,0.5139807847151674,0.6213502839079319
100,2.1121212121212123,0.75186540767373,0.6635484197395207
100,2.3636363636363638,1.0537208602397843,0.6834660302384329
100,2.6151515151515152,1.4271649026104927,0.7124161557183486
100,2.8666666666666667,1.8798152949830158,0.7444875714129942
100,3.1181818181818186,2.419289797554517,0.7749016624405756
100,3.36969696969697,3.0532061705221576,0.7982823375344585
100,3.6212121212121215,3.7891821740830984,0.8290443426738051
100,3.872727272727273,4.634835568434502,0.8524881086542299
100,4.124242424242424,5.597784113773528,0.8688454302046806
100,4.375757575757576,6.685645570297345,0.8887275683834409
100,4.627272727272727,7.906037698203107,0.9130673344080135
100,4.878787878787879,9.266578257687982,0.950335284856003
100,5.13030303030303,10.774885008949125,0.9885290371776527
100,5.381818181818182,12.43857571218371,1.0205247381784261
100,5.633333333333333,14.265268127588879,1.056842045517269
100,5.884848484848485,16.262580015361813,1.09021698992188
100,6.136363636363637,18.438129135699672,1.120660218642032
100,6.387878787878788,20.7995332487996,1.1525001994126536
100,6.63939393939394,23.354410114858783,1.1817431202309319
100,6.890909090909091,26.11037749407436,1.2106617269880726
100,7.142424242424243,29.075053146643516,1.2370132711100004
100,7.393939393939394,32.25605483276339,1.2653882414553985
100,7.6454545454545455,35.66100031263117,1.2926135398419718
100,7.8969696969696965,39.29750734644398,1.3181465429542885
100,8.148484848484848,43.173193694399025,1.3412058049363946
100,8.4,47.29567711669344,1.3625684082736196
100,8.651515151515152,51.6725753735244,1.3831489966951833
100,8.903030303030302,56.311506225089026,1.406655133984504
100,9.154545454545454,61.22008743158455,1.4246639709736795
100,9.406060606060606,66.40593675320808,1.4452766721040675
100,9.657575757575758,71.87667195015682,1.4640187010309282
100,9.909090909090908,77.63991078262787,1.4816808973407534
100,10.16060606060606,83.70327101081844,1.5026652171717172
100,10.412121212121212,90.07437039492571,1.5189795656565657
100,10.663636363636364,96.76082669514678,1.5308310000000016
100,10.915151515151516,103.77025767167888,1.5492091134020616
100,11.166666666666666,111.11028108471908,1.5647739999999994
100,11.418181818181818,118.78851469446462,1.5803629999999995
100,11.66969696969697,126.81257626111268,1.591339959183674
100,11.921212121212122,135.19008354486039,1.6049670000000005
100,12.172727272727274,143.92865430590487,1.6190829999999998
100,12.424242424242424,153.03590630444327,1.6304549999999982
100,12.675757575757576,162.51945730067285,1.6448249999999995
100,12.927272727272728,172.38692505479074,1.6570859999999996
100,13.17878787878788,182.64592732699407,1.6661219999999997
100,13.43030303030303,193.30408187747997,1.6783940000000002
100,13.681818181818182,204.36900646644565,1.6898449999999998
100,13.933333333333334,215.84831885408835,1.6997419999999999
100,14.184848484848485,227.7496368006051,1.7085840000000008
100,14.436363636363637,240.0805780661931,1.717945999999999
100,14.687878787878788,252.84876041104945,1.7276750000000007
100,14.93939393939394,266.06180159537143,1.7371550000000018
100,15.190909090909091,279.72731937935623,1.7430120000000007
100,15.442424242424243,293.85293152320094,1.755004000000001
100,15.693939393939393,308.4462557871026,1.7623509999999991
100,15.945454545454545,323.5149099312586,1.7733510000000001
100,16.1969696969697,339.06651171586606,1.7780160000000014
100,16.44848484848485,355.10867890112183,1.7831919999999988
100,16.700000000000003,371.6490292472236,1.7899540000000012
100,16.951515151515153,388.69518051436813,1.79879
100,17.203030303030307,406.2547504627528,1.8059839999999996
100,17.454545454545457,424.3353568525744,1.8096669999999988
100,17.706060606060607,442.94461744403054,1.8193739999999987
100,17.95757575757576,462.09014999731835,1.8261759999999996
100,18.20909090909091,481.7795722726346,1.8330200000000012
100,18.460606060606064,502.0205020301769,1.8352399999999993
100,18.712121212121215,522.820557030142,1.8398840000000032
100,18.963636363636365,544.1873550327274,1.8490709999999988
100,19.21515151515152,566.1285137981301,1.8522449999999997
100,19.46666666666667,588.6516510865473,1.8583570000000011
100,19.71818181818182,611.7643846581759,1.8614399999999984
100,19.969696969696972,635.4743322732139,1.8704840000000018
100,20.221212121212123,659.7891116918574,1.8729049999999998
100,20.472727272727276,684.7163406743045,1.8778289999999997
100,20.724242424242426,710.2636369807516,1.8826080000000005
100,20.975757575757576,736.4386183713959,1.8868439999999984
100,21.22727272727273,763.2489026064353,1.8945859999999983
100,21.47878787878788,790.7021074460662,1.895083
100,21.730303030303034,818.8058506504864,1.9018420000000005
100,21.981818181818184,847.5677499798924,1.9059750000000004
100,22.233333333333334,876.9954231944816,1.9095950000000002
100,22.484848484848488,907.0964880544517,1.914472000000003
100,22.736363636363638,937.8785623199989,1.919653000000001
100,22.987878787878792,969.3492637513215,1.920380999999998
100,23.239393939393942,1001.5162101086154,1.9263349999999984
100,23.490909090909092,1034.3870191520782,1.9272809999999994
100,23.742424242424246,1067.969308641908,1.9324400000000013
100,23.993939393939396,1102.270696338301,1.935276000000002
100,24.24545454545455,1137.2988000014545,1.9393759999999984
100,24.4969696969697,1173.0612373915656,1.9431800000000021
100,24.74848484848485,1209.5656262688312,1.9486599999999987
100,25.0,1246.819584393449,1.9471310000000008
